index;movieID;movieTitle;movieYear;IMDBRating;IMDBVotes;genres;subURL;found;subDownUrl
504;m504;schindler's list;1993;8.9;282473;['biography', 'drama', 'history', 'war'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-2545;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3136777
505;m505;scream 2;1997;5.9;48988;['horror', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-4918;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/5844824
506;m506;scream 3;2000;5.3;38870;['horror', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-4650;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3174693
507;m507;scream;1996;7.2;92543;['crime', 'horror', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-2263;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/4927736
508;m508;seven;1979;6.1;259;['action', 'drama'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-2332;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3111297
509;m509;the searchers;1956;8.1;30138;['adventure', 'drama', 'western'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-4484;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/105237
510;m510;seven days to live;2000;5.2;1150;['drama', 'horror', 'thriller'];https://www.opensubtitles.org/pt/search/imdbid-221928/sublanguageid-por/moviename-seven%20days%20to%20live;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3552035
511;m511;shakespeare in love;1998;7.4;78654;['comedy', 'drama', 'romance'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-422;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/4000227
512;m512;shallow grave;1994;7.4;21611;['comedy', 'crime', 'drama', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-3269;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3451785
513;m513;shampoo;1975;6.2;4406;['drama', 'romance'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-11275;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/5778281
514;m514;the shining;1980;8.5;182077;['horror', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-3630;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3095133
515;m515;silver bullet;1985;5.9;6498;['adventure', 'drama', 'horror', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-6598;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3142070
516;m516;sister act;1992;5.9;25196;['comedy', 'crime', 'music'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-14268;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3316584
517;m517;sleepy hollow;1999;7.5;108951;['fantasy', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-798;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3595741
518;m518;sling blade;1996;8.0;42087;['drama'];https://www.opensubtitles.org/pt/search/imdbid-117666/sublanguageid-pob/moviename-sling%20blade;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/6606742
519;m519;smoke;1995;7.5;15482;['comedy', 'drama'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-3178;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3524266
520;m520;snow falling on cedars;1999;6.7;8483;['drama', 'mystery', 'romance', 'thriller'];https://www.opensubtitles.org/pt/search/imdbid-120834/sublanguageid-pob/moviename-snow%20falling%20on%20cedars;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3641383
521;m521;soldier;1998;5.6;16446;['action', 'drama', 'sci-fi'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-153;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/4534268
522;m522;some like it hot;1959;8.4;68749;['comedy'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-356;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3118713
523;m523;the wedding date;2005;5.5;12340;['comedy', 'romance'];https://www.opensubtitles.org/pt/search/imdbid-372532/sublanguageid-pob/moviename-the%20wedding%20date;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3402598
524;m524;sounder;1972;7.8;1298;['drama'];https://www.opensubtitles.org/pt/subtitles/5884692/sounder-pb;sok;https://www.opensubtitles.org/pt/subtitleserve/sub/5884692
525;m525;south park: bigger longer & uncut;1999;7.8;80257;['animation', 'comedy', 'musical'];https://www.opensubtitles.org/pt/search/imdbid-158983/sublanguageid-pob/moviename-south%20park:%20bigger%20longer%20%20uncut;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3107762
526;m526;spacejacked;1997;2.9;105;['action', 'sci-fi'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-spacejacked;nok;
527;m527;spare me;1992;5.8;26;['thriller'];https://www.opensubtitles.org/pt/ssearch/idmovie-24300/sublanguageid-pob/moviename-spare%20me;nok;
528;m528;sphere;1998;5.6;31924;['drama', 'horror', 'mystery', 'sci-fi', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-160;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/154060
529;m529;star wars;1977;8.8;326619;['action', 'adventure', 'fantasy', 'sci-fi'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-458;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3537742
530;m530;starship troopers;1997;7.1;84874;['action', 'adventure', 'sci-fi', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-205;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/23252
531;m531;star trek: the motion picture;1979;6.2;25723;['adventure', 'fantasy', 'mystery', 'sci-fi'];https://www.opensubtitles.org/pt/search/imdbid-79945/sublanguageid-pob/moviename-star%20trek:%20the%20motion%20picture;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3167125
532;m532;state and main;2000;6.8;13163;['comedy', 'drama'];https://www.opensubtitles.org/pt/search/imdbid-120202/sublanguageid-pob/moviename-state%20and%20main;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3253261
533;m533;stepmom;1998;6.2;18714;['comedy', 'drama'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-5035;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3282867
534;m534;storytelling;2001;6.7;9677;['comedy', 'drama'];https://www.opensubtitles.org/pt/search/imdbid-250081/sublanguageid-pob/moviename-storytelling;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3468215
535;m535;stranglehold;2007;8.6;907;['action', 'adventure', 'crime'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-stranglehold;nok;
536;m536;dr. strangelove or: how i learned to stop worrying and love the bomb;1964;8.6;158529;['comedy', 'drama'];https://www.opensubtitles.org/pt/search/imdbid-57012/sublanguageid-pob/moviename-dr.%20strangelove%20or:%20how%20i%20learned%20to%20stop%20worrying%20and%20love%20the%20bomb;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3558532
537;m537;suburbia;1996;6.5;4552;['comedy', 'drama'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-21592;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3820700
538;m538;sugar & spice;2001;5.2;6981;['comedy', 'crime'];https://www.opensubtitles.org/pt/search/imdbid-186589/sublanguageid-pob/moviename-sugar%20%20spice;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/27810
539;m539;sunset blvd.;1950;8.7;55994;['drama', 'film-noir'];https://www.opensubtitles.org/pt/search/imdbid-43014/sublanguageid-pob/moviename-sunset%20blvd.;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3517251
540;m540;supergirl;1984;4.1;6576;['action', 'adventure', 'sci-fi'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-9664;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3085333
541;m541;superman iii;1983;4.7;18340;['action', 'adventure', 'comedy', 'fantasy', 'sci-fi'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-16981;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3085408
542;m542;superman ii;1980;6.7;29941;['action', 'adventure', 'fantasy', 'romance', 'sci-fi'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-2274;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3670458
543;m543;superman iv: the quest for peace;1987;3.4;15332;['action', 'adventure', 'family', 'fantasy', 'sci-fi'];https://www.opensubtitles.org/pt/search/imdbid-94074/sublanguageid-pob/moviename-superman%20iv:%20the%20quest%20for%20peace;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/99588
544;m544;superman;1978;7.3;51172;['action', 'family', 'sci-fi'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-4101;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/4494177
545;m545;the sweet hereafter;1997;7.8;16463;['drama'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-1050;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3313119
546;m546;sweet smell of success;1957;8.2;9014;['drama', 'film-noir'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-6505;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3270472
547;m547;terminator 2: judgment day;1991;8.5;243230;['action', 'sci-fi', 'thriller'];https://www.opensubtitles.org/pt/search/imdbid-103064/sublanguageid-pob/moviename-terminator%202:%20judgment%20day;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3252507
548;m548;taking sides;2001;7.2;1950;['drama', 'music', 'war'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-16936;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3605441
549;m549;the terminator;1984;8.1;183538;['action', 'sci-fi', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-635;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3516622
550;m550;the game;1997;7.7;75861;['drama', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-1959;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3249789
551;m551;the haunting;1999;4.6;32086;['horror', 'thriller', 'mystery'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-2750;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/28770
552;m552;the limey;1999;7.0;15465;['crime', 'drama', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-5634;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3670168
553;m553;the man who wasn't there;2001;7.7;41452;['crime', 'drama'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-2240;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3622901
554;m554;the relic;1997;5.4;10340;['horror', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-1532;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3312072
555;m555;the truman show;1998;8.0;160825;['drama'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-196;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3612715
556;m556;the x files;1998;6.8;39090;['crime', 'horror', 'mystery', 'sci-fi', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-4340;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3520474
557;m557;the cell;2000;6.2;37417;['drama', 'fantasy', 'horror', 'sci-fi', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-630;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/4063403
558;m558;the third man;1949;8.5;51872;['film-noir', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-4461;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/6234103
559;m559;the beach;2000;6.3;55734;['adventure', 'drama', 'romance', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-723;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/44470
560;m560;the believer;2001;7.3;11345;['drama'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-3708;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3980229
561;m561;le grand bleu;1988;7.4;18313;['adventure', 'drama', 'romance'];https://www.opensubtitles.org/pt/search/imdbid-95250/sublanguageid-pob/moviename-le%20grand%20bleu;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3379598
562;m562;the hebrew hammer;2003;6.2;2900;['comedy'];https://www.opensubtitles.org/pt/subtitles/3549680/the-hebrew-hammer-pb;sok;https://www.opensubtitles.org/pt/subtitleserve/sub/3549680
563;m563;the leopard man;1943;6.9;1518;['drama', 'horror', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-6627;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/5515146
564;m564;the lost son;1999;6.5;911;['crime', 'drama', 'romance', 'thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-the+lost+son;nok;
565;m565;the messenger;2009;7.4;9224;['drama', 'romance', 'war'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-53518;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3620598
566;m566;the pianist;2002;8.5;138080;['biography', 'drama', 'war'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-1687;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3283592
567;m567;the piano;1993;7.5;28525;['drama', 'romance'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-2173;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3603670
568;m568;the sting;1973;8.4;67231;['comedy', 'crime', 'drama'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-1710;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3108410
569;m569;the thin man;1934;8.1;11936;['comedy', 'crime', 'drama', 'mystery', 'romance'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-1581;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/5797704
570;m570;three kings;1999;7.3;69757;['action', 'adventure', 'comedy', 'drama', 'war'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-3352;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3629647
571;m571;thx 1138;1971;6.8;15741;['drama', 'mystery', 'sci-fi', 'thriller'];https://www.opensubtitles.org/pt/search/imdbid-66434/sublanguageid-pob/moviename-thx%201138;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3103686
572;m572;ticker;2001;3.3;3933;['action', 'thriller', 'crime'];https://www.opensubtitles.org/pt/search/sublanguageid-por,pob/idmovie-16178;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3086097
573;m573;trouble in paradise;1932;8.2;4781;['comedy', 'crime', 'romance'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-6493;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3673368
574;m574;titanic;1997;7.4;244771;['drama', 'history', 'romance'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-56961;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/6818596
575;m575;transatlantic merry-go-round;1934;6.9;53;['comedy', 'musical', 'mystery', 'romance'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-transatlantic+merry;nok;
576;m576;tombstone;1993;7.7;44204;['action', 'drama', 'history', 'romance', 'western'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-1705;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/4986349
577;m577;tomorrow never dies;1997;6.4;47198;['action', 'adventure', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-2062;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/32227
578;m578;to sleep with anger;1990;6.8;490;['drama'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-to+sleep+with+anger;nok;
579;m579;toy story;1995;8.2;156231;['animation', 'adventure', 'comedy', 'family', 'fantasy'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-3484;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3090485
580;m580;the magic toyshop;1987;6.2;90;['fantasy'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-the+magic+toyshop;nok;
581;m581;traffic;2000;7.8;86662;['crime', 'drama', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-3892;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3620115
582;m582;trainspotting;1996;8.2;153782;['crime', 'drama'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-370;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3528064
583;m583;star trek v: the final frontier;1989;5.0;20749;['action', 'adventure', 'sci-fi', 'thriller'];https://www.opensubtitles.org/pt/search/imdbid-98382/sublanguageid-pob/moviename-star%20trek%20v:%20the%20final%20frontier;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3118037
584;m584;tron;1982;6.7;25903;['action', 'adventure', 'sci-fi', 'thriller', 'sci-fi'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-3182;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3652261
585;m585;true lies;1994;7.2;81801;['action', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-2940;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3181319
586;m586;true romance;1993;7.9;74762;['crime', 'romance', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-1636;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3395973
587;m587;twelve monkeys;1995;8.1;173320;['mystery', 'sci-fi', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-1625;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3113671
588;m588;u-turn;1973;5.8;37;['drama'];traduzir;nok;
589;m589;u turn;1997;6.7;25388;['crime', 'drama', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-1123;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3512990
590;m590;unbreakable;2000;7.3;98767;['drama', 'fantasy', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-2483;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/5001278
591;m591;unforgiven;1992;8.3;101270;['drama', 'western'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-2851;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3262754
592;m592;the usual suspects;1995;8.7;272137;['crime', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-649;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3267030
593;m593;verdict;1974;5.7;135;['drama'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-verdict;nok;
594;m594;vertigo;1958;8.6;93524;['crime', 'mystery', 'romance', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-1020;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3252729
595;m595;very bad things;1998;6.0;22977;['comedy', 'crime', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-5720;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3451033
596;m596;viridiana;1961;8.2;6288;['drama'];https://www.opensubtitles.org/pt/search/imdbid-55601/sublanguageid-pob/moviename-viridiana;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3095132
597;m597;virtuosity;1995;5.3;11191;['action', 'crime', 'sci-fi', 'thriller'];https://www.opensubtitles.org/pt/search/imdbid-114857/sublanguageid-pob/moviename-virtuosity;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3250745
598;m598;wag the dog;1997;7.1;36448;['comedy', 'drama'];https://www.opensubtitles.org/pt/search/imdbid-120885/sublanguageid-pob/moviename-wag%20the%20dog;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3815835
599;m599;wall street;1987;7.3;39082;['crime', 'drama'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-2231;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3122099
600;m600;waxwork;1988;6.0;2596;['comedy', 'fantasy', 'horror'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-3743;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/4836694
601;m601;what lies beneath;2000;6.5;46195;['drama', 'horror', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-3438;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3680093
602;m602;what women want;2000;6.3;55269;['comedy', 'fantasy', 'romance'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-2773;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/102770
603;m603;the witching hour;1996;6.5;69;['documentary', 'short'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-the+witching+hour;nok;
604;m604;white angel;1994;4.4;99;['drama', 'thriller'];https://www.opensubtitles.org/pt/subtitles/6321913/white-angel-pt;sok;https://www.opensubtitles.org/pt/subtitleserve/sub/6321913
605;m605;who's your daddy?;2003;4.5;2267;['comedy'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-1985;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3085060
606;m606;wild things;1998;6.6;40523;['crime', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-463;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/5860782
607;m607;wild wild west;1999;4.3;54943;['action', 'western', 'comedy', 'sci-fi'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-3558;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/4998033
608;m608;willow;1988;7.1;33506;['action', 'adventure', 'drama', 'fantasy', 'romance'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-2932;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3288876
609;m609;witness;1985;7.6;30705;['drama', 'romance', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-5104;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3143135
610;m610;the wizard of oz;1939;8.3;104873;['adventure', 'family', 'fantasy', 'musical'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-3172;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3359496
611;m611;the world is not enough;1999;6.3;60047;['action', 'adventure', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-1631;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3402194
612;m612;watchmen;2009;7.8;135229;['action', 'crime', 'fantasy', 'mystery', 'sci-fi', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-37630;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3643190
613;m613;xxx;2002;5.6;53505;['action', 'adventure', 'crime'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-539;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/124647
614;m614;x-men;2000;7.4;122149;['action', 'sci-fi'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-617;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3448782
615;m615;young frankenstein;1974;8.0;57618;['comedy', 'sci-fi'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-2492;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3135425
616;m616;zulu dawn;1979;6.4;1911;['action', 'adventure', 'drama', 'history', 'war'];https://www.opensubtitles.org/pt/search/imdbid-80180/sublanguageid-pob/moviename-zulu%20dawn;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3140650
